Mod:Item:MetaData, Localized Name
embers:block_caminite_brick_slab, 方镁矾台阶
embers:ashen_stone_slab, 灰石台阶
embers:ashen_brick_slab, 灰石砖台阶
embers:ashen_tile_slab, 灰石瓷砖台阶
embers:ingot_copper, 铜锭
embers:ingot_lead, 铅锭
embers:ingot_silver, 银锭
embers:ingot_dawnstone, 黎明石锭
embers:nugget_copper, 铜粒
embers:nugget_lead, 铅粒
embers:nugget_silver, 银Nugget
embers:nugget_dawnstone, 黎明石粒
embers:plate_copper, 铜板
embers:plate_lead, 铅板
embers:plate_silver, 银板
embers:plate_dawnstone, 黎明石板
embers:plate_iron, 铁板
embers:plate_gold, 金板
embers:brick_caminite, 方镁矾砖
embers:blend_caminite, 方镁矾混合物
embers:plate_caminite, 方镁矾板
embers:plate_caminite_raw, 生方镁矾板
embers:tinker_hammer, 铁匠锤
embers:stamp_bar, 锭模具
embers:stamp_flat, 平模具
embers:stamp_plate, 板模具
embers:stamp_gear, 齿轮模具
embers:stamp_bar_raw, 未烧制的锭模具
embers:stamp_flat_raw, 未烧制的平模具
embers:stamp_plate_raw, 未烧制的板模具
embers:stamp_gear_raw, 未烧制的齿轮模具
embers:ember_detector, 大气能量测量表
embers:dust_ember, 灰烬沙砾
embers:shard_ember, 灰烬晶体碎片
embers:crystal_ember, 灰烬晶体
embers:pickaxe_copper, 铜镐
embers:axe_copper, 铜斧
embers:shovel_copper, 铜锹
embers:hoe_copper, 铜锄
embers:sword_copper, 铜剑
embers:pickaxe_silver, 银镐
embers:axe_silver, 银斧
embers:shovel_silver, 银铲
embers:hoe_silver, 银锄
embers:sword_silver, 银剑
embers:pickaxe_lead, 铅镐
embers:axe_lead, 铅斧
embers:shovel_lead, 铅铲
embers:hoe_lead, 铅锄
embers:sword_lead, 铅剑
embers:pickaxe_dawnstone, 黎明石镐
embers:axe_dawnstone, 黎明石斧
embers:shovel_dawnstone, 黎明石铲
embers:hoe_dawnstone, 黎明石锄
embers:sword_dawnstone, 黎明石剑
embers:ember_jar:0, 地幔小型能量罐
embers:ember_jar:0, 地幔小型能量罐
embers:ember_cartridge:0, 地幔大型能量筒
embers:ember_cartridge:0, 地幔大型能量筒
embers:ignition_cannon, 灼热射线枪
embers:staff_ember, 焚毁之杖
embers:axe_clockwork, 发条战斧
embers:pickaxe_clockwork, 发条镐
embers:grandhammer, 灰烬大锤
embers:dust_ash, 灰烬
embers:aspectus_iron, 铁之元素象征
embers:aspectus_copper, 铜之元素象征
embers:aspectus_lead, 铅之元素象征
embers:aspectus_silver, 银之元素象征
embers:aspectus_dawnstone, 黎明石之元素象征
embers:alchemic_waste, 炼金失败物
embers:ashen_cloak_head, 灰烬护目镜
embers:ashen_cloak_chest, 灰烬斗篷
embers:ashen_cloak_legs, 灰烬绑腿
embers:ashen_cloak_boots, 灰烬长筒靴
embers:inflictor_gem, 惩罚者宝石
embers:glimmer_shard, 微光水晶
embers:glimmer_lamp, 微光水晶灯
embers:ashen_cloth, 灰烬布匹
embers:archaic_brick, 古代砖块
embers:ancient_motive_core, 太古动力核心
embers:isolated_materia, 万用修复要素
embers:tyrfing, 提尔锋
embers:adhesive, 胶粘剂
embers:ember_cluster, 灰烬水晶簇
embers:wildfire_core, 野火核心
embers:codex, 古代法典
embers:superheater, 热炙器
embers:jet_augment, 煤渣喷气机
embers:blasting_core, 爆破核心
embers:caster_orb, 法师法球
embers:resonating_bell, 共鸣之铃
embers:flame_barrier, 烈焰屏障
embers:eldritch_insignia, 恐怖徽章
embers:intelligent_apparatus, 智械机关
embers:archaic_circuit, 太古电路
embers:dust_metallurgic, 冶金粉尘
embers:diffraction_barrel, 散射枪管
embers:focal_lens, 聚焦镜片
embers:tinker_lens, 工匠单片眼镜
embers:anti_tinker_lens, 烟熏的工匠单片眼镜
embers:shifting_scales, 蠕动鳞片
embers:winding_gears, 发条齿轮
embers:spark_plug, 火花塞
embers:golems_eye, 太古之眼
embers:block_copper, 铜块
embers:block_lead, 铅块
embers:block_silver, 银块
embers:block_dawnstone, 黎明石块
embers:ore_copper, 铜矿石
embers:ore_lead, 铅矿
embers:ore_silver, 银矿石
embers:block_caminite_brick, 方镁矾砖块
embers:block_caminite_brick_slab_double, 方镁矾双层台阶
embers:stairs_caminite_brick, 方镁矾砖楼梯
embers:wall_caminite_brick, 方镁矾砖墙
embers:block_tank, 流体储罐
embers:pipe, 流体管道
embers:pump, 流体泵
embers:block_furnace, 熔炼炉
embers:ember_receiver, 灰烬能量接收器
embers:ember_emitter, 灰烬能量发射器
embers:copper_cell:0, 铜质灰烬能量单元
embers:copper_cell:0, 铜质灰烬能量单元
embers:item_pipe, 物品管道
embers:item_pump, 物品提取泵管道
embers:bin, 垃圾桶
embers:stamper, 压印锤
embers:stamper_base, 压印基座
embers:ember_bore, 灰烬晶体开采机
embers:mech_accessor, 机械核心连接器
embers:mech_core, 机械核心
embers:ember_activator, 灰烬能量催化器
embers:stone_edge, 方镁矾圈墙
embers:mixer, 搅拌机[WIP]
embers:heat_coil, 线圈炉
embers:item_dropper, 物品投掷口
embers:fluid_dropper, 流体倾出口
embers:large_tank, 蓄水池
embers:ember_gauge, 灰烬能量计量表
embers:fluid_gauge, 流体计量表
embers:block_lantern, 灰烬灯笼
embers:beam_splitter, 红石光束分路器
embers:ember_relay, 灰烬能量中继器
embers:crystal_cell, 晶胞灰烬能量单元
embers:charger, 电池充电器
embers:ashen_stone, 灰石
embers:ashen_stone_slab_double, 灰石双层台阶
embers:stairs_ashen_stone, 灰石楼梯
embers:wall_ashen_stone, 灰石墙
embers:ashen_brick, 灰石砖
embers:ashen_brick_slab_double, 灰石砖双层台阶
embers:stairs_ashen_brick, 灰石砖楼梯
embers:wall_ashen_brick, 灰石砖墙
embers:ashen_tile, 灰石瓷砖
embers:ashen_tile_slab_double, 灰石瓷砖双层台阶
embers:stairs_ashen_tile, 灰石瓷砖楼梯
embers:wall_ashen_tile, 灰石瓷砖墙
embers:cinder_plinth, 灰烬炉
embers:alchemy_pedestal, 炼金术基座
embers:alchemy_tablet, 炼金台
embers:item_transfer, 物品传输过滤器
embers:beam_cannon, 光束炮
embers:archaic_bricks, 古代砖
embers:archaic_edge, 古代镶边砖
embers:archaic_tile, 古代瓦块
embers:archaic_light, 古代灯笼
embers:dawnstone_anvil, 黎明石砧
embers:auto_hammer, 自动锤
embers:ore_quartz, 石英矿石
embers:sealed_planks, 密封板
embers:wrapped_sealed_planks, 加固密封板
embers:vacuum, 虚空吸取器
embers:breaker, 工具销毁机
embers:ember_injector, 灰烬能量灌注器
embers:boiler, 锅炉
embers:reactor, 反应器
embers:combustor, 燃烧室
embers:catalyzer, 催化室
embers:field_chart, 能量波峰地形显示器
embers:ember_pulser, 灰烬能量喷发器
embers:inferno_forge, 炼狱锻造炉
embers:caminite_lever, 方镁矾拉杆
embers:creative_ember_source, 创造模式无限灰烬能量源
embers:mechanical_pump, 机械泵
embers:catalytic_plug, 催化剂插头
embers:ember_funnel, 灰烬能量漏斗
embers:mini_boiler, 微型锅炉
embers:reaction_chamber, 反应锅炉
embers:fluid_transfer, 流体传输过滤器
embers:ember_siphon, 灰烬能量虹吸器
embers:stirling, 野火斯特林
embers:clockwork_attenuator, 发条阻尼器
embers:seed_iron, 铁质结晶之种
embers:seed_gold, 金质结晶之种
embers:seed_copper, 铜质结晶之种
embers:seed_silver, 银质结晶之种
embers:seed_lead, 铅质结晶之种
embers:seed_dawnstone, 黎明石质结晶之种
embers:stone_valve, 方镁矾阀门圈墙
embers:geo_separator, 地质分离器
embers:item_request, 物品请求器
embers:ember_pipe, 不稳定灰烬能量导管
embers:turret, tile.turret.name
theoneprobe:probe, T.O.P.检测器
theoneprobe:creativeprobe, 创造模式检测器
theoneprobe:probenote, The One Probe 阅读指南
theoneprobe:diamond_helmet_probe:0, 带检测器的钻石头盔
theoneprobe:gold_helmet_probe:0, 带检测器的金头盔
theoneprobe:iron_helmet_probe:0, 带检测器的铁头盔
theoneprobe:probe_goggles, 检测器（饰品）
threng:machine:0, 福鲁伊克斯聚合器
threng:machine:1, 脉冲离心机
threng:machine:2, ME电路板蚀刻器
threng:machine:3, 优先装配单元
threng:machine:4, ME缓存指令器
threng:machine:5, 晶体充能器
threng:big_assembler:0, 大型分子装配室框架
threng:big_assembler:1, 大型分子装配室外壁
threng:big_assembler:2, 大型分子装配室控制器
threng:big_assembler:3, 大型分子装配室样板核心
threng:big_assembler:4, 大型分子装配室处理核心
threng:big_assembler:5, 大型分子装配室IO端口
threng:material:0, 福鲁伊克斯钢锭
threng:material:1, 含碳福鲁伊克斯复合物
threng:material:2, 福鲁伊克斯镀层铁锭
threng:material:3, 煤粉
threng:material:4, 福鲁伊克斯逻辑单元
threng:material:5, 共振水晶
threng:material:6, 大规模并行处理器
threng:material:7, 推测核心(1x)
threng:material:8, 推测核心(2x)
threng:material:9, 推测核心(4x)
threng:material:10, 推测核心(8x)
threng:material:11, 推测核心(16x)
threng:material:12, 推测核心(32x)
threng:material:13, 推测核心(64x)
threng:material:14, 推测处理器
testdummy:dummy, 试验假人
teastory:tea_leaf, 茶叶
teastory:half_dried_tea, 绿茶青叶
teastory:dried_tea, 绿茶干叶
teastory:matcha_leaf, 抹茶青叶
teastory:matcha_powder, 抹茶粉
teastory:black_tea_leaf, 红茶干叶
teastory:yellow_tea_leaf, 黄茶干叶
teastory:white_tea_leaf, 白茶干叶
teastory:oolong_tea_leaf, 青茶干叶
teastory:puer_tea_leaf, 黑茶干叶
teastory:wet_tea, 湿茶叶
teastory:broken_tea, 碎茶叶
teastory:tea_seeds, 茶籽
teastory:cup:0, 木茶杯
teastory:cup:2, 石茶杯
teastory:cup:3, 玻璃杯
teastory:cup:4, 白瓷杯
teastory:cup:5, 紫砂杯
teastory:clay_cup, 白瓷杯坯
teastory:zisha_clay, 紫砂泥
teastory:zisha_clay_cup, 紫砂杯坯
teastory:empty_tea_bag, 空茶包
teastory:green_tea_bag, 绿茶茶包
teastory:black_tea_bag, 红茶茶包
teastory:yellow_tea_bag, 黄茶茶包
teastory:white_tea_bag, 白茶茶包
teastory:oolong_tea_bag, 青茶茶包
teastory:puer_tea_bag, 黑茶茶包
teastory:wooden_mortar_and_pestle, 木质研钵
teastory:soil_detection_meter, 土壤检测计
teastory:tea_whisk, 茶筅
teastory:lemon, 柠檬
teastory:green_tea:0, 绿茶-木茶杯
teastory:green_tea:2, 绿茶-石茶杯
teastory:green_tea:3, 绿茶-玻璃杯
teastory:green_tea:4, 绿茶-白瓷杯
teastory:green_tea:5, 绿茶-紫砂杯
teastory:matcha_drink:0, 抹茶-木茶杯
teastory:matcha_drink:2, 抹茶-石茶杯
teastory:matcha_drink:3, 抹茶-玻璃杯
teastory:matcha_drink:4, 抹茶-白瓷杯
teastory:matcha_drink:5, 抹茶-紫砂杯
teastory:black_tea:0, 红茶-木茶杯
teastory:black_tea:2, 红茶-石茶杯
teastory:black_tea:3, 红茶-玻璃杯
teastory:black_tea:4, 红茶-白瓷杯
teastory:black_tea:5, 红茶-紫砂杯
teastory:milk_tea:0, 奶茶-木茶杯
teastory:milk_tea:2, 奶茶-石茶杯
teastory:milk_tea:3, 奶茶-玻璃杯
teastory:milk_tea:4, 奶茶-白瓷杯
teastory:milk_tea:5, 奶茶-紫砂杯
teastory:lemon_tea:0, 柠檬茶-木茶杯
teastory:lemon_tea:2, 柠檬茶-石茶杯
teastory:lemon_tea:3, 柠檬茶-玻璃杯
teastory:lemon_tea:4, 柠檬茶-白瓷杯
teastory:lemon_tea:5, 柠檬茶-紫砂杯
teastory:yellow_tea:0, 黄茶-木茶杯
teastory:yellow_tea:2, 黄茶-石茶杯
teastory:yellow_tea:3, 黄茶-玻璃杯
teastory:yellow_tea:4, 黄茶-白瓷杯
teastory:yellow_tea:5, 黄茶-紫砂杯
teastory:white_tea:0, 白茶-木茶杯
teastory:white_tea:2, 白茶-石茶杯
teastory:white_tea:3, 白茶-玻璃杯
teastory:white_tea:4, 白茶-白瓷杯
teastory:white_tea:5, 白茶-紫砂杯
teastory:oolong_tea:0, 青茶-木茶杯
teastory:oolong_tea:2, 青茶-石茶杯
teastory:oolong_tea:3, 青茶-玻璃杯
teastory:oolong_tea:4, 青茶-白瓷杯
teastory:oolong_tea:5, 青茶-紫砂杯
teastory:puer_tea:0, 黑茶-木茶杯
teastory:puer_tea:2, 黑茶-石茶杯
teastory:puer_tea:3, 黑茶-玻璃杯
teastory:puer_tea:4, 黑茶-白瓷杯
teastory:puer_tea:5, 黑茶-紫砂杯
teastory:tea_residue:0, 绿茶渣
teastory:tea_residue:1, 红茶渣
teastory:tea_residue:2, 黄茶渣
teastory:tea_residue:3, 白茶渣
teastory:tea_residue:4, 青茶渣
teastory:tea_residue:5, 黑茶渣
teastory:matcha_cookie, 抹茶饼干
teastory:tea_egg, 茶叶蛋
teastory:shennong_ruler, 神农尺
teastory:record_caichawuqu_g20, 音乐唱片
teastory:record_caichawuqu_folk, 音乐唱片
teastory:record_bubugao, 音乐唱片
teastory:record_caichaji_erhu, 音乐唱片
teastory:record_chunjiexuqu, 音乐唱片
teastory:record_huahaoyueyuan, 音乐唱片
teastory:record_jinshekuangwu, 音乐唱片
teastory:record_xiyangyang, 音乐唱片
teastory:record_yangliuqing, 音乐唱片
teastory:record_zizhudiao, 音乐唱片
teastory:xian_rice_seeds, 稻谷
teastory:item_xian_rice_seedling, 水稻秧苗
teastory:straw, 稻草
teastory:xian_rice, 大米
teastory:washed_rice, 淘好的米
teastory:wooden_lid, 木锅盖
teastory:rice_ball, 饭团
teastory:straw_rope, 草绳
teastory:item_straw_blanket, 草席
teastory:sickle, 镰刀
teastory:porkchop_rice, 猪排饭
teastory:steak_rice, 牛排饭
teastory:chicken_rice, 鸡肉饭
teastory:potato_rice, 土豆饭
teastory:rabbit_rice, 兔肉饭
teastory:pot_stone, 石罐
teastory:pot_iron, 铁罐
teastory:pot_porcelain, 白瓷罐
teastory:pot_zisha, 紫砂罐
teastory:pot_clay, 白瓷罐坯
teastory:pot_zisha_clay, 紫砂罐坯
teastory:cold_water_pot_zisha, 紫砂罐-冷水
teastory:cold_water_pot_porcelain, 白瓷罐-冷水
teastory:cold_water_pot_iron, 铁罐-冷水
teastory:cold_water_pot_stone, 石罐-冷水
teastory:boiled_water_pot_zisha, 紫砂罐-开水
teastory:boiled_water_pot_porcelain, 白瓷罐-开水
teastory:boiled_water_pot_iron, 铁罐-开水
teastory:boiled_water_pot_stone, 石罐-开水
teastory:empty_porcelain_kettle, 白瓷壶
teastory:green_tea_porcelain_kettle, 白瓷壶-绿茶
teastory:matcha_drink_porcelain_kettle, 白瓷壶-抹茶
teastory:black_tea_porcelain_kettle, 白瓷壶-红茶
teastory:milk_tea_porcelain_kettle, 白瓷壶-奶茶
teastory:lemon_tea_porcelain_kettle, 白瓷壶-柠檬茶
teastory:yellow_tea_porcelain_kettle, 白瓷壶-黄茶
teastory:white_tea_porcelain_kettle, 白瓷壶-白茶
teastory:oolong_tea_porcelain_kettle, 白瓷壶-青茶
teastory:puer_tea_porcelain_kettle, 白瓷壶-黑茶
teastory:empty_zisha_kettle, 紫砂壶
teastory:green_tea_zisha_kettle, 紫砂壶-绿茶
teastory:matcha_drink_zisha_kettle, 紫砂壶-抹茶
teastory:black_tea_zisha_kettle, 紫砂壶-红茶
teastory:milk_tea_zisha_kettle, 紫砂壶-奶茶
teastory:lemon_tea_zisha_kettle, 紫砂壶-柠檬茶
teastory:yellow_tea_zisha_kettle, 紫砂壶-黄茶
teastory:white_tea_zisha_kettle, 紫砂壶-白茶
teastory:oolong_tea_zisha_kettle, 紫砂壶-青茶
teastory:puer_tea_zisha_kettle, 紫砂壶-黑茶
teastory:half_dried_leaf_block, 青叶块
teastory:lit_tea_drying_pan, 炒茶锅-点燃
teastory:tea_drying_pan, 炒茶（煮饭）锅
teastory:lit_cooking_pan, 煮饭锅-点燃
teastory:tea_stove, 茶炉
teastory:lit_tea_stove, 茶炉-点燃
teastory:tea_table, 沏茶台
teastory:teapan, 茶簸箕
teastory:clay_kettle, 白瓷壶坯
teastory:zisha_clay_kettle, 紫砂壶坯
teastory:teaplant, 茶树
teastory:wood_cup, tile.wood_cup.name
teastory:stone_cup, tile.stone_cup.name
teastory:glass_cup, tile.glass_cup.name
teastory:porcelain_cup, tile.porcelain_cup.name
teastory:zisha_cup, tile.zisha_cup.name
teastory:greentea_wood_cup, tile.greentea_wood_cup.name
teastory:matchadrink_wood_cup, tile.matchadrink_wood_cup.name
teastory:blacktea_wood_cup, tile.blacktea_wood_cup.name
teastory:milktea_wood_cup, tile.milktea_wood_cup.name
teastory:lemontea_wood_cup, tile.lemontea_wood_cup.name
teastory:yellowtea_wood_cup, tile.yellowtea_wood_cup.name
teastory:whitetea_wood_cup, tile.whitetea_wood_cup.name
teastory:oolongtea_wood_cup, tile.oolongtea_wood_cup.name
teastory:puertea_wood_cup, tile.puertea_wood_cup.name
teastory:greentea_stone_cup, tile.greentea_stone_cup.name
teastory:matchadrink_stone_cup, tile.matchadrink_stone_cup.name
teastory:blacktea_stone_cup, tile.blacktea_stone_cup.name
teastory:milktea_stone_cup, tile.milktea_stone_cup.name
teastory:lemontea_stone_cup, tile.lemontea_stone_cup.name
teastory:yellowtea_stone_cup, tile.yellowtea_stone_cup.name
teastory:whitetea_stone_cup, tile.whitetea_stone_cup.name
teastory:oolongtea_stone_cup, tile.oolongtea_stone_cup.name
teastory:puertea_stone_cup, tile.puertea_stone_cup.name
teastory:greentea_glass_cup, tile.greentea_glass_cup.name
teastory:matchadrink_glass_cup, tile.matchadrink_glass_cup.name
teastory:blacktea_glass_cup, tile.blacktea_glass_cup.name
teastory:milktea_glass_cup, tile.milktea_glass_cup.name
teastory:lemontea_glass_cup, tile.lemontea_glass_cup.name
teastory:yellowtea_glass_cup, tile.yellowtea_glass_cup.name
teastory:whitetea_glass_cup, tile.whitetea_glass_cup.name
teastory:oolongtea_glass_cup, tile.oolongtea_glass_cup.name
teastory:puertea_glass_cup, tile.puertea_glass_cup.name
teastory:greentea_porcelain_cup, tile.greentea_porcelain_cup.name
teastory:matchadrink_porcelain_cup, tile.matchadrink_porcelain_cup.name
teastory:blacktea_porcelain_cup, tile.blacktea_porcelain_cup.name
teastory:milktea_porcelain_cup, tile.milktea_porcelain_cup.name
teastory:lemontea_porcelain_cup, tile.lemontea_porcelain_cup.name
teastory:yellowtea_porcelain_cup, tile.yellowtea_porcelain_cup.name
teastory:whitetea_porcelain_cup, tile.whitetea_porcelain_cup.name
teastory:oolongtea_porcelain_cup, tile.oolongtea_porcelain_cup.name
teastory:puertea_porcelain_cup, tile.puertea_porcelain_cup.name
teastory:greentea_zisha_cup, tile.greentea_zisha_cup.name
teastory:matchadrink_zisha_cup, tile.matchadrink_zisha_cup.name
teastory:blacktea_zisha_cup, tile.blacktea_zisha_cup.name
teastory:milktea_zisha_cup, tile.milktea_zisha_cup.name
teastory:lemontea_zisha_cup, tile.lemontea_zisha_cup.name
teastory:yellowtea_zisha_cup, tile.yellowtea_zisha_cup.name
teastory:whitetea_zisha_cup, tile.whitetea_zisha_cup.name
teastory:oolongtea_zisha_cup, tile.oolongtea_zisha_cup.name
teastory:puertea_zisha_cup, tile.puertea_zisha_cup.name
teastory:xian_rice_seedling, tile.xian_rice_seedling.name
teastory:xian_rice_plant, tile.xian_rice_plant.name
teastory:straw_blanket, tile.straw_blanket.name
teastory:straw_cushion, 草垫
roots:roots_guide, 荒野魔法
roots:moonglow_seed, 萤月种子
roots:moonglow_leaf, 萤月之叶
roots:pereskia_bulb, 木麒麟鳞茎
roots:pereskia, 木麒麟
roots:terra_moss, 大地苔藓
roots:spirit_herb_seed, 灵魂草种子
roots:spirit_herb, 灵魂草
